0,0,0,0,20,-40,0,40,-20,0,-30,-10,0,30,-100,-60,-60,-85,0,10,30,-60,85,60,0,100,-30,0,0,0,-30,-30,-40,10,40,-20,20,-30,20,30,120,20,85,-40,0,40,40,40,-60,-40,0,100,-40,-20,0,0,0,-10,20,-40,30,40,30,-40,-40,-40,-100,20,40,60,0,40,-20,-20,30,-85,0,40,-30,-20,-120,
0,0,0,0,46.10349,-21.97095,0,21.97095,-46.10349,0,-27.02028,-2.205533,0,41.03796,-90.44698,-27.28828,-5.534793,-19.82465,0,2.205533,27.02028,-27.28828,19.82465,5.534793,0,90.44698,-41.03796,0,0,0,-27.02028,40.43635,-27.23778,2.205533,9.68919,39.85195,46.10349,40.43635,-39.85195,41.03796,72.95071,-27.60649,19.82465,32.67109,0,21.97095,9.68919,27.23778,-5.534793,32.67109,0,90.44698,-49.15316,27.60649,0,0,0,-2.205533,-39.85195,-9.68919,27.02028,27.23778,-40.43635,-21.97095,-27.23778,-9.68919,-90.44698,-27.60649,49.15316,5.534793,0,-32.67109,-46.10349,39.85195,-40.43635,-19.82465,0,-32.67109,-41.03796,27.60649,-72.95071,
0,0,0,0,31.06487,-24.61306,0,24.61306,-31.06487,0,26.78786,-17.16147,0,-28.37236,-4.425288,-96.35156,-72.36855,-71.93959,0,17.16147,-26.78786,-96.35156,71.93959,72.36855,0,4.425288,28.37236,0,0,0,26.78786,21.13973,-48.44263,17.16147,89.34439,-24.06386,31.06487,21.13973,24.06386,-28.37236,37.91016,77.39059,71.93959,60.03188,0,24.61306,89.34439,48.44263,-72.36855,60.03188,0,4.425288,26.61716,-77.39059,0,0,0,-17.16147,24.06386,-89.34439,-26.78786,48.44263,-21.13973,-24.61306,-48.44263,-89.34439,-4.425288,77.39059,-26.61716,72.36855,0,-60.03188,-31.06487,-24.06386,-21.13973,-71.93959,0,-60.03188,28.37236,-77.39059,-37.91016,
0,0,0,0,45.43866,-12.76972,0,12.76972,-45.43866,0,41.89243,-37.5934,0,46.7094,-8.364345,-36.09696,-74.24006,-46.67202,0,37.5934,-41.89243,-36.09696,46.67202,74.24006,0,8.364345,-46.7094,0,0,0,41.89243,-28.26306,-90.6439,37.5934,29.54908,-18.34778,45.43866,-28.26306,18.34778,46.7094,50.4567,75.7055,46.67202,-74.63734,0,12.76972,29.54908,90.6439,-74.24006,-74.63734,0,8.364345,47.95609,-75.7055,0,0,0,-37.5934,18.34778,-29.54908,-41.89243,90.6439,28.26306,-12.76972,-90.6439,-29.54908,-8.364345,75.7055,-47.95609,74.24006,0,74.63734,-45.43866,-18.34778,28.26306,-46.67202,0,74.63734,-46.7094,-75.7055,-50.4567,
0,0,0,0,18.20481,-5.784089,0,5.784089,-18.20481,0,33.17287,-6.150275,0,-35.29436,-25.47378,-15.05265,-15.02388,-87.13188,0,6.150275,-33.17287,-15.05265,87.13188,15.02388,0,25.47378,35.29436,0,0,0,33.17287,45.31072,-62.15339,6.150275,67.97111,10.45083,18.20481,45.31072,-10.45083,-35.29436,53.28301,97.05508,87.13188,-89.10265,0,5.784089,67.97111,62.15339,-15.02388,-89.10265,0,25.47378,2.589859,-97.05508,0,0,0,-6.150275,-10.45083,-67.97111,-33.17287,62.15339,-45.31072,-5.784089,-62.15339,-67.97111,-25.47378,97.05508,-2.589859,15.02388,0,89.10265,-18.20481,10.45083,-45.31072,-87.13188,0,89.10265,35.29436,-97.05508,-53.28301,
0,0,0,0,17.94508,-31.86733,0,31.86733,-17.94508,0,-45.60595,-44.95796,0,-0.5630314,-74.79662,-21.92862,-97.40183,-50.21245,0,44.95796,45.60595,-21.92862,50.21245,97.40183,0,74.79662,0.5630314,0,0,0,-45.60595,28.61354,-58.64652,44.95796,28.76766,-22.61805,17.94508,28.61354,22.61805,-0.5630314,97.49146,-8.078678,50.21245,-92.95423,0,31.86733,28.76766,58.64652,-97.40183,-92.95423,0,74.79662,-88.65067,8.078678,0,0,0,-44.95796,22.61805,-28.76766,45.60595,58.64652,-28.61354,-31.86733,-58.64652,-28.76766,-74.79662,-8.078678,88.65067,97.40183,0,92.95423,-17.94508,-22.61805,-28.61354,-50.21245,0,92.95423,0.5630314,8.078678,-97.49146,
0,0,0,0,17.94508,-31.86733,0,31.86733,-17.94508,0,-45.60595,-44.95796,0,-0.5630314,-74.79662,-21.92862,-97.40183,-50.21245,0,44.95796,45.60595,-21.92862,50.21245,97.40183,0,74.79662,0.5630314,0,0,0,-45.60595,28.61354,-58.64652,44.95796,28.76766,-22.61805,17.94508,28.61354,22.61805,-0.5630314,97.49146,-8.078678,50.21245,-92.95423,0,31.86733,28.76766,58.64652,-97.40183,-92.95423,0,74.79662,-88.65067,8.078678,0,0,0,-44.95796,22.61805,-28.76766,45.60595,58.64652,-28.61354,-31.86733,-58.64652,-28.76766,-74.79662,-8.078678,88.65067,97.40183,0,92.95423,-17.94508,-22.61805,-28.61354,-50.21245,0,92.95423,0.5630314,8.078678,-97.49146,
0,0,0,0,-37.81593,-39.47604,0,39.47604,37.81593,0,37.65593,-35.31243,0,-3.152686,-43.95239,-72.3165,-49.32684,-75.74887,0,35.31243,-37.65593,-72.3165,75.74887,49.32684,0,43.95239,3.152686,0,0,0,37.65593,-8.279795,-2.992142,35.31243,49.62111,5.197877,-37.81593,-8.279795,-5.197877,-3.152686,88.61983,4.721271,75.74887,-28.49225,0,39.47604,49.62111,2.992142,-49.32684,-28.49225,0,43.95239,-8.374659,-4.721271,0,0,0,-35.31243,-5.197877,-49.62111,-37.65593,2.992142,8.279795,-39.47604,-2.992142,-49.62111,-43.95239,4.721271,8.374659,49.32684,0,28.49225,37.81593,5.197877,8.279795,-75.74887,0,28.49225,3.152686,-4.721271,-88.61983,
0,0,0,0,-9.967751,-26.95691,0,26.95691,9.967751,0,9.236341,-6.406659,0,-5.678624,-44.12366,-40.96249,-62.72723,-61.21163,0,6.406659,-9.236341,-40.96249,61.21163,62.72723,0,44.12366,5.678624,0,0,0,9.236341,16.89527,-21.71734,6.406659,35.96514,47.58072,-9.967751,16.89527,-47.58072,-5.678624,81.03589,-31.98038,61.21163,62.2158,0,26.95691,35.96514,21.71734,-62.72723,62.2158,0,44.12366,-54.1786,31.98038,0,0,0,-6.406659,-47.58072,-35.96514,-9.236341,21.71734,-16.89527,-26.95691,-21.71734,-35.96514,-44.12366,-31.98038,54.1786,62.72723,0,-62.2158,9.967751,47.58072,-16.89527,-61.21163,0,-62.2158,5.678624,31.98038,-81.03589,
0,0,0,0,-45.24067,-14.50337,0,14.50337,45.24067,0,-42.43335,-48.17255,0,-45.87227,-42.56454,-69.62907,-16.42612,-85.69081,0,48.17255,42.43335,-69.62907,85.69081,16.42612,0,42.56454,45.87227,0,0,0,-42.43335,13.99389,-68.45686,48.17255,12.13669,-33.4557,-45.24067,13.99389,33.4557,-45.87227,46.06717,-48.56403,85.69081,11.1066,0,14.50337,12.13669,68.45686,-16.42612,11.1066,0,42.56454,-4.432611,48.56403,0,0,0,-48.17255,33.4557,-12.13669,42.43335,68.45686,-13.99389,-14.50337,-68.45686,-12.13669,-42.56454,-48.56403,4.432611,16.42612,0,-11.1066,45.24067,-33.4557,-13.99389,-85.69081,0,-11.1066,45.87227,48.56403,-46.06717,
